well_id,segment,rows,gr_missing_rows,gr_missing_rate
35b30c7f,prefix_last512,512,218,0.42578125
35b30c7f,post_first512,512,212,0.4140625
35b30c7f,post_last512,512,249,0.486328125
35b30c7f,lateral_prefix,619,260,0.420032310177706
35b3ef6a,full,5736,2047,0.3568688981868898
35b3ef6a,prefix,1832,545,0.29748908296943233
35b3ef6a,post_ps,3904,1502,0.38473360655737704
35b3ef6a,prefix_last512,512,200,0.390625
35b3ef6a,post_first512,512,252,0.4921875
35b3ef6a,post_last512,512,180,0.3515625
35b3ef6a,lateral_prefix,913,361,0.3953997809419496
367456ce,full,7312,2520,0.34463894967177244
367456ce,prefix,1743,592,0.33964429145152036
367456ce,post_ps,5569,1928,0.3462021906985096
367456ce,prefix_last512,512,195,0.380859375
367456ce,post_first512,512,193,0.376953125
367456ce,post_last512,512,156,0.3046875
367456ce,lateral_prefix,736,281,0.38179347826086957
368131f9,full,6568,3989,0.6073386114494519
368131f9,prefix,1577,815,0.5168040583386176
368131f9,post_ps,4991,3174,0.6359447004608295
368131f9,prefix_last512,512,352,0.6875
368131f9,post_first512,512,345,0.673828125
368131f9,post_last512,512,276,0.5390625
368131f9,lateral_prefix,897,584,0.6510590858416946
368fe682,full,6416,234,0.036471321695760596
368fe682,prefix,1480,56,0.03783783783783784
368fe682,post_ps,4936,178,0.03606158833063209
368fe682,prefix_last512,512,9,0.017578125
368fe682,post_first512,512,8,0.015625
368fe682,post_last512,512,22,0.04296875
368fe682,lateral_prefix,738,22,0.02981029810298103
3690a146,full,5761,960,0.16663773650407915
3690a146,prefix,1688,240,0.14218009478672985
3690a146,post_ps,4073,720,0.17677387674932482
3690a146,prefix_last512,512,67,0.130859375
3690a146,post_first512,512,75,0.146484375
3690a146,post_last512,512,64,0.125
3690a146,lateral_prefix,627,78,0.12440191387559808
37344c2a,full,6943,977,0.14071726919199193
37344c2a,prefix,1746,231,0.1323024054982818
37344c2a,post_ps,5197,746,0.14354435251106407
37344c2a,prefix_last512,512,84,0.1640625
37344c2a,post_first512,512,63,0.123046875
37344c2a,post_last512,512,96,0.1875
37344c2a,lateral_prefix,642,105,0.16355140186915887
373ef48b,full,4992,1949,0.39042467948717946
373ef48b,prefix,1483,342,0.2306136210384356
373ef48b,post_ps,3509,1607,0.4579652322599031
373ef48b,prefix_last512,512,174,0.33984375
373ef48b,post_first512,512,166,0.32421875
373ef48b,post_last512,512,253,0.494140625
373ef48b,lateral_prefix,578,187,0.3235294117647059
374be387,full,11802,6974,0.5909167937637688
374be387,prefix,1837,908,0.49428415895481764
374be387,post_ps,9965,6066,0.6087305569493227
374be387,prefix_last512,512,337,0.658203125
374be387,post_first512,512,350,0.68359375
374be387,post_last512,512,261,0.509765625
374be387,lateral_prefix,702,432,0.6153846153846154
37d36812,full,6017,1368,0.2273558251620409
37d36812,prefix,1650,268,0.16242424242424242
37d36812,post_ps,4367,1100,0.2518891687657431
37d36812,prefix_last512,512,154,0.30078125
37d36812,post_first512,512,160,0.3125
37d36812,post_last512,512,121,0.236328125
37d36812,lateral_prefix,671,185,0.2757078986587183
38991fd4,full,6545,1684,0.25729564553093964
38991fd4,prefix,1747,387,0.22152261018889524
38991fd4,post_ps,4798,1297,0.27032096706961234
38991fd4,prefix_last512,512,125,0.244140625
38991fd4,post_first512,512,146,0.28515625
38991fd4,post_last512,512,118,0.23046875
38991fd4,lateral_prefix,693,151,0.2178932178932179
389ae58f,full,8201,1530,0.1865626143153274
389ae58f,prefix,1738,267,0.15362485615650173
389ae58f,post_ps,6463,1263,0.1954200835525298
389ae58f,prefix_last512,512,115,0.224609375
389ae58f,post_first512,512,80,0.15625
389ae58f,post_last512,512,85,0.166015625
389ae58f,lateral_prefix,705,157,0.2226950354609929
3932faa6,full,7388,2149,0.2908770979967515
3932faa6,prefix,1936,486,0.2510330578512397
3932faa6,post_ps,5452,1663,0.30502567865003666
3932faa6,prefix_last512,512,194,0.37890625
3932faa6,post_first512,512,253,0.494140625
3932faa6,post_last512,512,85,0.166015625
3932faa6,lateral_prefix,819,306,0.37362637362637363
398dce4b,full,5005,2215,0.44255744255744256
398dce4b,prefix,1839,635,0.3452963567156063
398dce4b,post_ps,3166,1580,0.4990524320909665
398dce4b,prefix_last512,512,238,0.46484375
398dce4b,post_first512,512,256,0.5
398dce4b,post_last512,512,236,0.4609375
398dce4b,lateral_prefix,720,330,0.4583333333333333
39b51819,full,6382,3382,0.5299279222814165
39b51819,prefix,2151,1020,0.47419804741980476
39b51819,post_ps,4231,2362,0.5582604585204444
39b51819,prefix_last512,512,287,0.560546875
39b51819,post_first512,512,281,0.548828125
39b51819,post_last512,512,196,0.3828125
39b51819,lateral_prefix,1089,611,0.5610651974288338
3a0af893,full,4580,2242,0.48951965065502184
3a0af893,prefix,1653,727,0.4398064125831821
3a0af893,post_ps,2927,1515,0.5175948069695935
3a0af893,prefix_last512,512,314,0.61328125
3a0af893,post_first512,512,298,0.58203125
3a0af893,post_last512,512,265,0.517578125
3a0af893,lateral_prefix,792,477,0.6022727272727273
3a223519,full,6581,807,0.12262574076888011
3a223519,prefix,1998,388,0.1941941941941942
3a223519,post_ps,4583,419,0.0914248308967925
3a223519,prefix_last512,512,62,0.12109375
3a223519,post_first512,512,43,0.083984375
3a223519,post_last512,512,66,0.12890625
3a223519,lateral_prefix,658,73,0.11094224924012158
3a7dd95d,full,4320,1853,0.4289351851851852
3a7dd95d,prefix,1248,398,0.3189102564102564
3a7dd95d,post_ps,3072,1455,0.4736328125
3a7dd95d,prefix_last512,512,231,0.451171875
3a7dd95d,post_first512,512,234,0.45703125
3a7dd95d,post_last512,512,258,0.50390625
3a7dd95d,lateral_prefix,475,224,0.47157894736842104
3a824aa7,full,5678,2653,0.46724198661500527
3a824aa7,prefix,1477,671,0.45429925524712256
3a824aa7,post_ps,4201,1982,0.47179243037372054
3a824aa7,prefix_last512,512,322,0.62890625
3a824aa7,post_first512,512,305,0.595703125
3a824aa7,post_last512,512,242,0.47265625
3a824aa7,lateral_prefix,681,415,0.6093979441997063
3a86fe8d,full,6572,2961,0.4505477784540475
3a86fe8d,prefix,1454,514,0.3535075653370014
3a86fe8d,post_ps,5118,2447,0.47811645173896056
3a86fe8d,prefix_last512,512,229,0.447265625
3a86fe8d,post_first512,512,199,0.388671875
3a86fe8d,post_last512,512,237,0.462890625
3a86fe8d,lateral_prefix,654,296,0.4525993883792049
3aaa2b30,full,6396,1788,0.2795497185741088
3aaa2b30,prefix,1685,317,0.18813056379821957
3aaa2b30,post_ps,4711,1471,0.3122479303757164
3aaa2b30,prefix_last512,512,164,0.3203125
3aaa2b30,post_first512,512,173,0.337890625
3aaa2b30,post_last512,512,140,0.2734375
3aaa2b30,lateral_prefix,707,209,0.2956152758132956
3ac16ad0,full,7412,1847,0.24919050188882894
3ac16ad0,prefix,1763,420,0.238230289279637
3ac16ad0,post_ps,5649,1427,0.2526110816073641
3ac16ad0,prefix_last512,512,131,0.255859375
3ac16ad0,post_first512,512,123,0.240234375
3ac16ad0,post_last512,512,117,0.228515625
3ac16ad0,lateral_prefix,761,192,0.25229960578186594
3b21ea64,full,9103,499,0.054817093265956275
3b21ea64,prefix,1727,54,0.03126809496236248
3b21ea64,post_ps,7376,445,0.06033080260303687
3b21ea64,prefix_last512,512,15,0.029296875
3b21ea64,post_first512,512,19,0.037109375
3b21ea64,post_last512,512,38,0.07421875
3b21ea64,lateral_prefix,720,22,0.030555555555555555
3bbe1f5d,full,8184,3316,0.4051808406647116
3bbe1f5d,prefix,1266,137,0.10821484992101106
3bbe1f5d,post_ps,6918,3179,0.45952587453021104
3bbe1f5d,prefix_last512,512,35,0.068359375
3bbe1f5d,post_first512,512,149,0.291015625
3bbe1f5d,post_last512,512,229,0.447265625
3bbe1f5d,lateral_prefix,259,26,0.10038610038610038
3bfee975,full,5088,2941,0.5780267295597484
3bfee975,prefix,1485,753,0.5070707070707071
3bfee975,post_ps,3603,2188,0.6072717180127671
3bfee975,prefix_last512,512,391,0.763671875
3bfee975,post_first512,512,355,0.693359375
3bfee975,post_last512,512,283,0.552734375
3bfee975,lateral_prefix,664,476,0.7168674698795181
3c3dbcbc,full,6911,3680,0.5324844450875416
3c3dbcbc,prefix,1842,820,0.44516829533116176
3c3dbcbc,post_ps,5069,2860,0.5642138488853817
3c3dbcbc,prefix_last512,512,352,0.6875
3c3dbcbc,post_first512,512,298,0.58203125
3c3dbcbc,post_last512,512,241,0.470703125
3c3dbcbc,lateral_prefix,669,455,0.680119581464873
3d96d897,full,7147,478,0.06688120889883867
3d96d897,prefix,1488,69,0.046370967741935484
3d96d897,post_ps,5659,409,0.07227425340166108
3d96d897,prefix_last512,512,17,0.033203125
3d96d897,post_first512,512,15,0.029296875
3d96d897,post_last512,512,99,0.193359375
3d96d897,lateral_prefix,636,21,0.0330188679245283
3df4b19e,full,6658,1868,0.2805647341544007
3df4b19e,prefix,1670,398,0.23832335329341317
3df4b19e,post_ps,4988,1470,0.2947072975140337
3df4b19e,prefix_last512,512,206,0.40234375
3df4b19e,post_first512,512,228,0.4453125
3df4b19e,post_last512,512,131,0.255859375
3df4b19e,lateral_prefix,709,265,0.37376586741889983
3e011332,full,4842,92,0.01900041305245766
3e011332,prefix,2119,43,0.020292590844738084
3e011332,post_ps,2723,49,0.017994858611825194
3e011332,prefix_last512,512,2,0.00390625
3e011332,post_first512,512,6,0.01171875
3e011332,post_last512,512,10,0.01953125
3e011332,lateral_prefix,659,3,0.004552352048558422
3e678ea7,full,8737,3371,0.3858303765594598
3e678ea7,prefix,1879,677,0.3602980308674827
3e678ea7,post_ps,6858,2694,0.39282589676290464
3e678ea7,prefix_last512,512,210,0.41015625
3e678ea7,post_first512,512,211,0.412109375
3e678ea7,post_last512,512,186,0.36328125
3e678ea7,lateral_prefix,753,344,0.45683930942895085
3ef6372a,full,6666,259,0.03885388538853885
3ef6372a,prefix,1939,95,0.04899432697266632
3ef6372a,post_ps,4727,164,0.03469430928707425
3ef6372a,prefix_last512,512,22,0.04296875
3ef6372a,post_first512,512,14,0.02734375
3ef6372a,post_last512,512,15,0.029296875
3ef6372a,lateral_prefix,663,29,0.043740573152337855
3ef98781,full,5343,210,0.039303761931499155
3ef98781,prefix,1451,62,0.042729152308752585
3ef98781,post_ps,3892,148,0.03802672147995889
3ef98781,prefix_last512,512,18,0.03515625
3ef98781,post_first512,512,23,0.044921875
3ef98781,post_last512,512,15,0.029296875
3ef98781,lateral_prefix,745,25,0.03355704697986577
3f603129,full,6599,1986,0.3009546901045613
3f603129,prefix,1548,456,0.29457364341085274
3f603129,post_ps,5051,1530,0.30291031478915065
3f603129,prefix_last512,512,177,0.345703125
3f603129,post_first512,512,156,0.3046875
3f603129,post_last512,512,178,0.34765625
3f603129,lateral_prefix,661,220,0.3328290468986384
404c4384,full,2612,515,0.19716692189892804
404c4384,prefix,1701,213,0.12522045855379188
404c4384,post_ps,911,302,0.33150384193194293
404c4384,prefix_last512,512,156,0.3046875
404c4384,post_first512,512,172,0.3359375
404c4384,post_last512,512,175,0.341796875
404c4384,lateral_prefix,685,171,0.24963503649635035
4121c517,full,5471,1794,0.32791080241272164
4121c517,prefix,1748,355,0.2030892448512586
4121c517,post_ps,3723,1439,0.38651625033575077
4121c517,prefix_last512,512,178,0.34765625
4121c517,post_first512,512,201,0.392578125
4121c517,post_last512,512,206,0.40234375
4121c517,lateral_prefix,637,213,0.33437990580847726
41fb0192,full,4381,257,0.05866240584341475
41fb0192,prefix,1408,72,0.05113636363636364
41fb0192,post_ps,2973,185,0.062226707029936094
41fb0192,prefix_last512,512,31,0.060546875
41fb0192,post_first512,512,38,0.07421875
41fb0192,post_last512,512,32,0.0625
41fb0192,lateral_prefix,669,39,0.05829596412556054
42669188,full,6080,454,0.07467105263157894
42669188,prefix,1798,132,0.07341490545050056
42669188,post_ps,4282,322,0.0751985053713218
42669188,prefix_last512,512,38,0.07421875
42669188,post_first512,512,39,0.076171875
42669188,post_last512,512,35,0.068359375
42669188,lateral_prefix,636,52,0.08176100628930817
42c538a1,full,4762,1072,0.2251154976900462
42c538a1,prefix,1483,275,0.18543492919757248
42c538a1,post_ps,3279,797,0.24306190911863373
42c538a1,prefix_last512,512,80,0.15625
42c538a1,post_first512,512,76,0.1484375
42c538a1,post_last512,512,111,0.216796875
42c538a1,lateral_prefix,746,121,0.16219839142091153
43b06c70,full,6590,1012,0.1535660091047041
43b06c70,prefix,1744,213,0.12213302752293578
43b06c70,post_ps,4846,799,0.1648782501031779
43b06c70,prefix_last512,512,112,0.21875
43b06c70,post_first512,512,84,0.1640625
43b06c70,post_last512,512,51,0.099609375
43b06c70,lateral_prefix,724,146,0.20165745856353592
43c7f85a,full,7484,3650,0.4877071084981293
43c7f85a,prefix,1506,635,0.4216467463479416
43c7f85a,post_ps,5978,3015,0.5043492806958849
43c7f85a,prefix_last512,512,319,0.623046875
43c7f85a,post_first512,512,343,0.669921875
43c7f85a,post_last512,512,139,0.271484375
43c7f85a,lateral_prefix,643,385,0.5987558320373251
43e16325,full,5845,1034,0.1769033361847733
43e16325,prefix,2125,437,0.2056470588235294
43e16325,post_ps,3720,597,0.16048387096774194
43e16325,prefix_last512,512,85,0.166015625
43e16325,post_first512,512,99,0.193359375
43e16325,post_last512,512,71,0.138671875
43e16325,lateral_prefix,873,154,0.1764032073310424
44441e54,full,5568,2002,0.35955459770114945
44441e54,prefix,1211,218,0.18001651527663087
44441e54,post_ps,4357,1784,0.40945604773927013
44441e54,prefix_last512,512,144,0.28125
44441e54,post_first512,512,197,0.384765625
44441e54,post_last512,512,189,0.369140625
44441e54,lateral_prefix,300,108,0.36
445af6c2,full,7998,1167,0.14591147786946737
445af6c2,prefix,1957,196,0.10015329586101175
445af6c2,post_ps,6041,971,0.1607349776527065
445af6c2,prefix_last512,512,85,0.166015625
445af6c2,post_first512,512,83,0.162109375
445af6c2,post_last512,512,78,0.15234375
445af6c2,lateral_prefix,621,99,0.15942028985507245
4463446c,full,4729,891,0.18841192641150348
4463446c,prefix,1473,247,0.16768499660556688
4463446c,post_ps,3256,644,0.1977886977886978
4463446c,prefix_last512,512,94,0.18359375
4463446c,post_first512,512,103,0.201171875
4463446c,post_last512,512,124,0.2421875
4463446c,lateral_prefix,714,123,0.1722689075630252
44a94013,full,6492,1573,0.24229821318545902
44a94013,prefix,1589,346,0.21774701069855254
44a94013,post_ps,4903,1227,0.2502549459514583
44a94013,prefix_last512,512,199,0.388671875
44a94013,post_first512,512,118,0.23046875
44a94013,post_last512,512,99,0.193359375
44a94013,lateral_prefix,779,280,0.3594351732991014
45fb3e21,full,5626,2685,0.47724848915748314
45fb3e21,prefix,1977,619,0.3131006575619626
45fb3e21,post_ps,3649,2066,0.5661825157577418
45fb3e21,prefix_last512,512,244,0.4765625
45fb3e21,post_first512,512,272,0.53125
45fb3e21,post_last512,512,291,0.568359375
45fb3e21,lateral_prefix,688,308,0.4476744186046512
460f859e,full,4982,2850,0.572059413890004
460f859e,prefix,1646,780,0.4738760631834751
460f859e,post_ps,3336,2070,0.6205035971223022
460f859e,prefix_last512,512,341,0.666015625
460f859e,post_first512,512,323,0.630859375
460f859e,post_last512,512,350,0.68359375
460f859e,lateral_prefix,637,422,0.6624803767660911
4630ab92,full,5307,1304,0.24571320896928586
4630ab92,prefix,1934,382,0.19751809720785937
4630ab92,post_ps,3373,922,0.27334716869255854
4630ab92,prefix_last512,512,188,0.3671875
4630ab92,post_first512,512,163,0.318359375
4630ab92,post_last512,512,128,0.25
4630ab92,lateral_prefix,655,224,0.3419847328244275
463c38f2,full,6048,1246,0.20601851851851852
463c38f2,prefix,1588,230,0.14483627204030228
463c38f2,post_ps,4460,1016,0.22780269058295965
463c38f2,prefix_last512,512,84,0.1640625
463c38f2,post_first512,512,93,0.181640625
463c38f2,post_last512,512,110,0.21484375
463c38f2,lateral_prefix,838,142,0.16945107398568018
4654e7de,full,7010,346,0.04935805991440799
4654e7de,prefix,1637,76,0.046426389737324374
4654e7de,post_ps,5373,270,0.05025125628140704
4654e7de,prefix_last512,512,24,0.046875
4654e7de,post_first512,512,24,0.046875
4654e7de,post_last512,512,59,0.115234375
4654e7de,lateral_prefix,720,32,0.044444444444444446
466fc788,full,7767,3535,0.4551306810866486
466fc788,prefix,1570,562,0.3579617834394904
466fc788,post_ps,6197,2973,0.4797482652896563
466fc788,prefix_last512,512,266,0.51953125
466fc788,post_first512,512,299,0.583984375
466fc788,post_last512,512,174,0.33984375
466fc788,lateral_prefix,398,206,0.5175879396984925
46a301e9,full,9962,4381,0.43977113029512144
46a301e9,prefix,1736,626,0.36059907834101385
46a301e9,post_ps,8226,3755,0.4564794553853635
46a301e9,prefix_last512,512,292,0.5703125
46a301e9,post_first512,512,306,0.59765625
46a301e9,post_last512,512,182,0.35546875
46a301e9,lateral_prefix,627,350,0.5582137161084529
46a7190b,full,5646,2003,0.35476443499822885
46a7190b,prefix,1431,275,0.19217330538085256
46a7190b,post_ps,4215,1728,0.4099644128113879
46a7190b,prefix_last512,512,172,0.3359375
46a7190b,post_first512,512,232,0.453125
46a7190b,post_last512,512,184,0.359375
46a7190b,lateral_prefix,651,217,0.3333333333333333
46d24a09,full,6123,1230,0.20088192062714355
46d24a09,prefix,1674,294,0.17562724014336917
46d24a09,post_ps,4449,936,0.21038435603506406
46d24a09,prefix_last512,512,136,0.265625
46d24a09,post_first512,512,108,0.2109375
46d24a09,post_last512,512,144,0.28125
46d24a09,lateral_prefix,746,185,0.2479892761394102
46d41ff6,full,9226,2834,0.307175373943204
46d41ff6,prefix,1325,187,0.14113207547169812
46d41ff6,post_ps,7901,2647,0.3350208834324769
46d41ff6,prefix_last512,512,106,0.20703125
46d41ff6,post_first512,512,123,0.240234375
46d41ff6,post_last512,512,143,0.279296875
46d41ff6,lateral_prefix,709,135,0.19040902679830748
46dfcfca,full,4921,2266,0.46047551310709206
46dfcfca,prefix,1315,366,0.2783269961977186
46dfcfca,post_ps,3606,1900,0.5268996117581808
46dfcfca,prefix_last512,512,269,0.525390625
46dfcfca,post_first512,512,285,0.556640625
46dfcfca,post_last512,512,254,0.49609375
46dfcfca,lateral_prefix,617,311,0.5040518638573744
47222616,full,5835,969,0.16606683804627248
47222616,prefix,1429,137,0.09587123862841147
47222616,post_ps,4406,832,0.18883340898774398
47222616,prefix_last512,512,69,0.134765625
47222616,post_first512,512,116,0.2265625
47222616,post_last512,512,104,0.203125
47222616,lateral_prefix,699,102,0.1459227467811159
47ee27ab,full,8274,1450,0.1752477640802514
47ee27ab,prefix,1877,380,0.20245071923281832
47ee27ab,post_ps,6397,1070,0.16726590589338752
47ee27ab,prefix_last512,512,89,0.173828125
47ee27ab,post_first512,512,119,0.232421875
47ee27ab,post_last512,512,51,0.099609375
47ee27ab,lateral_prefix,804,142,0.17661691542288557
481de5fc,full,7694,2641,0.34325448401351705
481de5fc,prefix,1742,429,0.2462686567164179
481de5fc,post_ps,5952,2212,0.37163978494623656
481de5fc,prefix_last512,512,180,0.3515625
481de5fc,post_first512,512,216,0.421875
481de5fc,post_last512,512,174,0.33984375
481de5fc,lateral_prefix,778,261,0.33547557840616965
48c1f673,full,4666,364,0.07801114444920702
48c1f673,prefix,1749,259,0.148084619782733
48c1f673,post_ps,2917,105,0.03599588618443606
48c1f673,prefix_last512,512,34,0.06640625
48c1f673,post_first512,512,10,0.01953125
48c1f673,post_last512,512,22,0.04296875
48c1f673,lateral_prefix,644,49,0.07608695652173914
4936af16,full,5559,2856,0.5137614678899083
4936af16,prefix,1568,625,0.3985969387755102
4936af16,post_ps,3991,2231,0.5590077674768229
4936af16,prefix_last512,512,275,0.537109375
4936af16,post_first512,512,280,0.546875
4936af16,post_last512,512,274,0.53515625
4936af16,lateral_prefix,735,358,0.48707482993197276
493b5b31,full,6884,290,0.0421266705403835
493b5b31,prefix,2213,70,0.031631269769543606
493b5b31,post_ps,4671,220,0.047099122243630914
493b5b31,prefix_last512,512,12,0.0234375
493b5b31,post_first512,512,17,0.033203125
493b5b31,post_last512,512,22,0.04296875
493b5b31,lateral_prefix,811,21,0.025893958076448828
49dbc14c,full,5198,3170,0.6098499422854944
49dbc14c,prefix,1326,561,0.4230769230769231
49dbc14c,post_ps,3872,2609,0.6738119834710744
49dbc14c,prefix_last512,512,339,0.662109375
49dbc14c,post_first512,512,338,0.66015625
49dbc14c,post_last512,512,330,0.64453125
49dbc14c,lateral_prefix,473,315,0.6659619450317125
4a035ec2,full,4522,401,0.08867757629367537
4a035ec2,prefix,1934,176,0.09100310237849017
4a035ec2,post_ps,2588,225,0.08693972179289026
4a035ec2,prefix_last512,512,81,0.158203125
4a035ec2,post_first512,512,70,0.13671875
4a035ec2,post_last512,512,34,0.06640625
4a035ec2,lateral_prefix,627,87,0.13875598086124402
4a335117,full,6727,1801,0.267727070016352
4a335117,prefix,1712,359,0.20969626168224298
4a335117,post_ps,5015,1442,0.2875373878364905
4a335117,prefix_last512,512,152,0.296875
4a335117,post_first512,512,122,0.23828125
4a335117,post_last512,512,130,0.25390625
4a335117,lateral_prefix,693,196,0.2828282828282828
4a8ecc0b,full,7374,135,0.018307567127746133
4a8ecc0b,prefix,1565,19,0.012140575079872205
4a8ecc0b,post_ps,5809,116,0.01996901359958685
4a8ecc0b,prefix_last512,512,2,0.00390625
4a8ecc0b,post_first512,512,9,0.017578125
4a8ecc0b,post_last512,512,9,0.017578125
4a8ecc0b,lateral_prefix,459,2,0.004357298474945534
4b462989,full,4738,1742,0.3676656817222457
4b462989,prefix,1632,510,0.3125
4b462989,post_ps,3106,1232,0.3966516419832582
4b462989,prefix_last512,512,262,0.51171875
4b462989,post_first512,512,240,0.46875
4b462989,post_last512,512,163,0.318359375
4b462989,lateral_prefix,746,357,0.4785522788203753
4b831d20,full,9433,349,0.03699777377292484
4b831d20,prefix,2121,65,0.030645921735030647
4b831d20,post_ps,7312,284,0.038840262582056896
4b831d20,prefix_last512,512,8,0.015625
4b831d20,post_first512,512,20,0.0390625
4b831d20,post_last512,512,13,0.025390625
4b831d20,lateral_prefix,716,16,0.0223463687150838
4c2208f5,full,7248,274,0.03780353200883002
4c2208f5,prefix,1864,71,0.038090128755364806
4c2208f5,post_ps,5384,203,0.037704309063893014
4c2208f5,prefix_last512,512,16,0.03125
4c2208f5,post_first512,512,24,0.046875
4c2208f5,post_last512,512,15,0.029296875
4c2208f5,lateral_prefix,779,25,0.03209242618741977
4c3168cf,full,5959,1264,0.212116126866924
4c3168cf,prefix,1625,244,0.15015384615384617
4c3168cf,post_ps,4334,1020,0.23534840793724043
4c3168cf,prefix_last512,512,126,0.24609375
4c3168cf,post_first512,512,132,0.2578125
4c3168cf,post_last512,512,86,0.16796875
4c3168cf,lateral_prefix,724,174,0.24033149171270718
4c3df468,full,6903,3344,0.48442706069824715
4c3df468,prefix,1511,610,0.40370615486432826
4c3df468,post_ps,5392,2734,0.5070474777448071
4c3df468,prefix_last512,512,297,0.580078125
4c3df468,post_first512,512,285,0.556640625
4c3df468,post_last512,512,283,0.552734375
4c3df468,lateral_prefix,733,408,0.5566166439290586
4caa7289,full,6854,3853,0.5621534870148818
4caa7289,prefix,1458,549,0.3765432098765432
4caa7289,post_ps,5396,3304,0.6123054114158636
4caa7289,prefix_last512,512,301,0.587890625
4caa7289,post_first512,512,297,0.580078125
4caa7289,post_last512,512,350,0.68359375
4caa7289,lateral_prefix,757,402,0.5310435931307794
4cd1ac61,full,6709,729,0.10866000894321061
4cd1ac61,prefix,2220,193,0.08693693693693694
4cd1ac61,post_ps,4489,536,0.11940298507462686
4cd1ac61,prefix_last512,512,27,0.052734375
4cd1ac61,post_first512,512,37,0.072265625
4cd1ac61,post_last512,512,61,0.119140625
4cd1ac61,lateral_prefix,853,70,0.08206330597889801
4cecf7b3,full,7676,3496,0.45544554455445546
4cecf7b3,prefix,1657,589,0.35546167773083887
4cecf7b3,post_ps,6019,2907,0.48297059312178103
4cecf7b3,prefix_last512,512,252,0.4921875
4cecf7b3,post_first512,512,270,0.52734375
4cecf7b3,post_last512,512,200,0.390625
4cecf7b3,lateral_prefix,814,367,0.45085995085995084
4ddde4c1,full,6417,442,0.06887953872526102
4ddde4c1,prefix,1945,105,0.05398457583547558
4ddde4c1,post_ps,4472,337,0.07535778175313058
4ddde4c1,prefix_last512,512,32,0.0625
4ddde4c1,post_first512,512,43,0.083984375
4ddde4c1,post_last512,512,47,0.091796875
4ddde4c1,lateral_prefix,773,50,0.0646830530401035
4e050c92,full,5236,906,0.17303284950343775
4e050c92,prefix,1531,187,0.12214239059438275
4e050c92,post_ps,3705,719,0.19406207827260458
4e050c92,prefix_last512,512,99,0.193359375
4e050c92,post_first512,512,108,0.2109375
4e050c92,post_last512,512,85,0.166015625
4e050c92,lateral_prefix,704,146,0.20738636363636365
4ed93db6,full,6496,256,0.03940886699507389
4ed93db6,prefix,1839,82,0.044589450788472
4ed93db6,post_ps,4657,174,0.037363109297831223
4ed93db6,prefix_last512,512,16,0.03125
4ed93db6,post_first512,512,18,0.03515625
4ed93db6,post_last512,512,21,0.041015625
4ed93db6,lateral_prefix,734,29,0.039509536784741145
4f3eb9e9,full,5911,331,0.05599729318220267
4f3eb9e9,prefix,1214,97,0.07990115321252059
4f3eb9e9,post_ps,4697,234,0.049819033425590804
4f3eb9e9,prefix_last512,512,53,0.103515625
4f3eb9e9,post_first512,512,18,0.03515625
4f3eb9e9,post_last512,512,22,0.04296875
4f3eb9e9,lateral_prefix,686,69,0.10058309037900874
4f4ac5ce,full,6899,3875,0.5616756051601681
4f4ac5ce,prefix,1737,786,0.4525043177892919
4f4ac5ce,post_ps,5162,3089,0.5984114684230918
4f4ac5ce,prefix_last512,512,337,0.658203125
4f4ac5ce,post_first512,512,335,0.654296875
4f4ac5ce,post_last512,512,274,0.53515625
4f4ac5ce,lateral_prefix,736,452,0.6141304347826086
4f4afcc6,full,7184,480,0.066815144766147
4f4afcc6,prefix,1539,70,0.04548408057179987
4f4afcc6,post_ps,5645,410,0.07263064658990256
4f4afcc6,prefix_last512,512,24,0.046875
4f4afcc6,post_first512,512,17,0.033203125
4f4afcc6,post_last512,512,70,0.13671875
4f4afcc6,lateral_prefix,660,33,0.05
4f69febf,full,7599,246,0.03237268061587051
4f69febf,prefix,2139,90,0.04207573632538569
4f69febf,post_ps,5460,156,0.02857142857142857
4f69febf,prefix_last512,512,7,0.013671875
4f69febf,post_first512,512,7,0.013671875
4f69febf,post_last512,512,12,0.0234375
4f69febf,lateral_prefix,727,14,0.01925722145804677
4fbe9c06,full,7938,4749,0.5982615268329554
4fbe9c06,prefix,1651,885,0.536038764385221
4fbe9c06,post_ps,6287,3864,0.6146015587720693
4fbe9c06,prefix_last512,512,297,0.580078125
4fbe9c06,post_first512,512,312,0.609375
4fbe9c06,post_last512,512,281,0.548828125
4fbe9c06,lateral_prefix,715,419,0.586013986013986
504c8b08,full,8012,1479,0.18459810284573142
504c8b08,prefix,1645,295,0.17933130699088146
504c8b08,post_ps,6367,1184,0.18595885032197268
504c8b08,prefix_last512,512,130,0.25390625
504c8b08,post_first512,512,122,0.23828125
504c8b08,post_last512,512,120,0.234375
504c8b08,lateral_prefix,663,155,0.23378582202111614
511e1db0,full,5645,358,0.06341895482728079
511e1db0,prefix,1824,141,0.07730263157894737
511e1db0,post_ps,3821,217,0.05679141585972258
511e1db0,prefix_last512,512,21,0.041015625
511e1db0,post_first512,512,21,0.041015625
511e1db0,post_last512,512,14,0.02734375
511e1db0,lateral_prefix,678,29,0.04277286135693215
512943b2,full,6681,4867,0.7284837599161802
512943b2,prefix,1652,988,0.5980629539951574
512943b2,post_ps,5029,3879,0.7713263074169815
512943b2,prefix_last512,512,411,0.802734375
512943b2,post_first512,512,424,0.828125
512943b2,post_last512,512,397,0.775390625
