well_id,query_len,self_prefix_ncc,shuffled_control_max_ncc,shuffled_control_mean_ncc,self_minus_control_max
69e41fa6,465,0.18410612216246022,0.38295048783247737,0.3237595885149571,-0.19884436567001715
6a0ff78e,475,0.4312424770963963,0.5115580829982589,0.4270782754080779,-0.0803156059018626
6a8fa194,512,0.5964897519243689,0.7314732862898023,0.6327715551075029,-0.13498353436543342
6ae68655,512,0.28321801458234386,0.4348976174709166,0.35023361305540684,-0.15167960288857274
6d1d74e1,495,0.50972692336659,0.6214296266950523,0.5106858207308312,-0.11170270332846233
6d590e26,512,0.32683594866746757,0.6147680251420623,0.45040671364612633,-0.28793207647459473
6d6d93af,512,0.3864621072683938,0.6011728613702163,0.4775164435415215,-0.2147107541018225
6dbe4b60,512,0.39413702826691366,0.5060019322338981,0.44745411778758165,-0.11186490396698445
6e6d122c,483,0.38776374059825786,0.6257808178456982,0.4458700157560871,-0.2380170772474403
6e9ccd38,445,0.33225578254720284,0.34564502903412014,0.2875198279649536,-0.013389246486917306
6ea22614,512,0.27017439815412647,0.42674034014511814,0.3350649557112366,-0.15656594199099166
6ede926a,512,0.3900144034281914,0.5750203306935422,0.4148860360842677,-0.1850059272653508
708caea9,512,0.4297485911319865,0.5961911260848078,0.4314401365549254,-0.16644253495282135
70925e23,512,0.5545736654759911,0.7753821259450429,0.47868373661799574,-0.22080846046905178
70e1788b,512,0.5122025407465798,0.5870187130780956,0.3962316401617983,-0.07481617233151583
71642c7d,512,0.3380222175212573,0.5804417746238836,0.452240306469965,-0.2424195571026263
71ccf778,512,0.40364149097438307,0.3985695130882062,0.31328397294989513,0.005071977886176859
7224331b,501,0.5900978976848567,0.7654480900419968,0.5980599069296838,-0.1753501923571401
722cf0d8,512,0.2594144053596933,0.6576243773932453,0.49527712047003725,-0.398209972033552
7256229b,512,0.26176314244676047,0.514912937508142,0.36684084418466395,-0.2531497950613816
726f3dc2,512,0.49793403484865467,0.5630322439732116,0.46121373163694496,-0.06509820912455694
7271dd80,475,0.16795412650501862,0.4212217498169913,0.3119351570201283,-0.25326762331197267
727a3a10,512,0.26854279067825937,0.42079505485882085,0.2893290620535711,-0.15225226418056148
729665c0,504,0.27313483246857145,0.48559475601847246,0.3090798148196749,-0.212459923549901
729e9750,502,0.24263255445435875,0.4598381134764825,0.3233516456687751,-0.21720555902212377
729f4217,465,0.6293315683128613,0.7375762356128195,0.57233164599532,-0.10824466729995819
72dd8501,512,0.37000805811375426,0.6755717715707623,0.5399802209939083,-0.30556371345700806
73348914,488,0.5863809886995687,0.6728208767236157,0.5578052174176366,-0.086439888024047
739a914f,512,0.5161196799716605,0.5238713539999913,0.4204042040305025,-0.007751674028330768
73b1447d,512,0.34555688001229945,0.6293590251423646,0.43088349250930597,-0.2838021451300652
74b6186b,512,0.3770451014554998,0.6424757248638671,0.5204935973500487,-0.26543062340836726
75c20ec7,512,0.23937398426590203,0.36519340957912194,0.29924247351119887,-0.1258194253132199
75cd5f11,488,0.5579066318540302,0.7930841100301241,0.7006704474230041,-0.2351774781760939
75d20a82,512,0.8339228998839349,0.8451578900294169,0.6809688720128837,-0.011234990145482016
76201745,470,0.41010039463568176,0.5176267689865106,0.40224259467096024,-0.10752637435082885
764072a5,512,0.4476795220773024,0.5452956258170897,0.441832430586806,-0.0976161037397873
77b0d905,512,0.3528580059598436,0.5506646311314536,0.3991749044454344,-0.19780662517160996
77e4821c,382,0.4368028852289655,0.6544714979081554,0.5412913209799316,-0.2176686126791899
7850c72e,512,0.491402202996093,0.6810162602143364,0.4807524897820037,-0.18961405721824337
78a4a386,375,0.3642345804663346,0.5442255132202721,0.435346921156901,-0.17999093275393752
79507629,512,0.3800814165657145,0.388116800623597,0.2901113904941977,-0.00803538405788251
796dbd4c,512,0.26326851122779793,0.4699919973627259,0.35002567888422315,-0.20672348613492797
7987f2f2,512,0.5975614305389438,0.666487118853106,0.5710834782144486,-0.06892568831416213
7993a768,512,0.33999288537654504,0.4720296252506135,0.3545179263304134,-0.13203673987406844
7a5660b0,512,0.31792845851461304,0.48736435472574974,0.3957785811318148,-0.1694358962111367
7acda2df,487,0.41793051347930504,0.775490497365414,0.5034700823121728,-0.35755998388610893
7b2c7b3c,512,0.33343485913494986,0.44995402920082006,0.3230305284311369,-0.1165191700658702
7b38844c,482,0.21373951278883677,0.42546254583708487,0.3695930365208695,-0.2117230330482481
7bb17b96,457,0.32374236098291453,0.6365645106345554,0.43843865795126336,-0.3128221496516409
7c607683,512,0.2767140281022047,0.4047913565505289,0.28712653441610075,-0.1280773284483242
7cbbd047,512,0.2294911524222356,0.634509070935699,0.39317748923082924,-0.40501791851346336
7cd4bb31,506,0.3889998105330792,0.5034025838322871,0.41528466350517473,-0.1144027732992079
7d50373e,457,0.1965025785298717,0.27269937017104057,0.23535922765278694,-0.07619679164116885
7d57c75d,512,0.5083973945584132,0.7214769767452264,0.43151578948999153,-0.21307958218681322
7e208414,502,0.15202214434677352,0.5579013982055917,0.4203026155390737,-0.4058792538588182
7e721392,512,0.23139087851532725,0.7044967441472584,0.48645430732248696,-0.47310586563193113
7ff89f8f,512,0.357987113202139,0.4077887452414318,0.3726011936682569,-0.04980163203929283
8050c789,512,0.3802142874770055,0.4303596383318584,0.36059587875497723,-0.050145350854852944
807f0298,512,0.35379363027495303,0.4234072542455351,0.3441088955082759,-0.06961362397058207
811f52b3,512,0.20965349943024578,0.5216512256212679,0.3619440753386682,-0.31199772619102206
81bf5923,512,0.3073048738620827,0.4443107119791081,0.3799922683033763,-0.13700583811702538
81fc01c6,512,0.21664431313775756,0.4147598232641406,0.2720957475710842,-0.19811551012638307
8255c867,512,0.5083955733347926,0.6349543250368885,0.5195800139215593,-0.12655875170209596
82aab6d2,512,0.6167138089601207,0.6659025857729433,0.5712900425170188,-0.04918877681282252
82fcf37c,461,0.25341372034119675,0.5241868564342809,0.4321836595042183,-0.2707731360930841
833af382,512,0.4120262675339537,0.7208151643687402,0.4619982599366303,-0.30878889683478644
8382f4b6,512,0.29061924972503694,0.3744607784942139,0.3102254511631885,-0.08384152876917694
84633df4,512,0.4432629707124643,0.5379863005584982,0.3944919587762743,-0.09472332984603388
8478df29,512,0.7496852747030628,0.74720175566326,0.6506990125898416,0.0024835190398028173
84815d5a,512,-0.007280778957923355,0.629955093782191,0.46449344767217154,-0.6372358727401143
84c3b497,512,0.19247639438857675,0.5449839559917066,0.45328413715851457,-0.3525075616031298
85380836,512,0.32591254106403666,0.5594166514542359,0.369466102824667,-0.23350411039019925
8612b37f,512,0.3660163807572558,0.608480742125466,0.42104399247495444,-0.2424643613682102
861e71df,512,0.16950336447543166,0.407047793147305,0.2821539641780407,-0.23754442867187334
86454a6f,378,0.6524683847498035,0.7790523517259463,0.6854192173716903,-0.12658396697614283
8648abae,512,0.28431464805874657,0.4709832242348789,0.3502915405564248,-0.18666857617613236
865033f8,512,0.6036398788199927,0.7671392042605129,0.5770434535612484,-0.16349932544052015
87695469,512,0.5586248847650863,0.7353227531722512,0.5584478568048047,-0.17669786840716484
877ed19c,512,0.6145366248900314,0.7023344094190087,0.5730750121726926,-0.08779778452897735
87aa3730,512,0.4906076957306223,0.5641893838054637,0.47503017212512844,-0.07358168807484139
884ecb5f,443,0.24804743987270622,0.5139482317203704,0.41275582879452627,-0.2659007918476642
8902c3f6,512,0.5645059493329656,0.7927855151026066,0.5307367497952781,-0.22827956576964104
896d15b9,473,0.3078512435760502,0.7270185045821234,0.5753935432614682,-0.41916726100607316
8995c945,491,0.06411577973048072,0.6034821869822788,0.4366039255277794,-0.5393664072517981
89969c7a,456,0.35865081061073767,0.5829934906788059,0.3986019354612474,-0.22434268006806823
89f1085d,501,0.4768587276077653,0.7120945346973299,0.4999554522070528,-0.23523580708956454
89f36adf,512,0.39326423106180586,0.5264513270823903,0.47762487111872914,-0.13318709602058443
89fdb2f2,512,0.4390317498028262,0.6027431308871272,0.47831257007993305,-0.16371138108430094
8a3da6d1,512,0.29136195923173863,0.5242272560826895,0.3841811006016734,-0.23286529685095086
8a89da23,512,0.2601709860079513,0.4564124970730495,0.3400560093876582,-0.19624151106509818
8a9c8932,512,0.26289635585650156,0.5667329961417067,0.43721611090134016,-0.30383664028520513
8ac2f237,485,0.35075258258767716,0.5756872792859574,0.47265970436120086,-0.22493469669828026
8b12bab6,512,0.44591409436733453,0.5106574890208548,0.4071548021323361,-0.0647433946535203
8b5be31b,512,0.4204568725658072,0.5561050756260996,0.4123429778955616,-0.13564820306029235
8b95d6d1,350,0.43862592215819934,0.5179605537152906,0.41785891809710973,-0.07933463155709125
8b9d8326,512,0.3182333568087478,0.4169498917960761,0.3563415021275258,-0.0987165349873283
8bb9c1e6,512,0.3400005002283186,0.5496438996423583,0.476612222022748,-0.20964339941403964
8bda1a11,485,0.25071887565848716,0.6557016498575554,0.421230558231595,-0.40498277419906825
8bfa881d,512,0.2801567939591292,0.6617949951015171,0.44934449213745853,-0.3816382011423879
8c167025,512,0.27757326659828774,0.5843028384693695,0.481814705115815,-0.30672957187108174
8c8348e8,512,0.26023417296588014,0.41459215370250674,0.3258946075211901,-0.1543579807366266
8cc21f01,512,0.6943018248461174,0.7809838352580762,0.5950711938117624,-0.08668201041195889
8cc800b3,505,0.32418374992972687,0.4842804392618838,0.3977205358448301,-0.16009668933215693
8d5d46d7,509,0.17260169931208097,0.6312772073175199,0.5336827465627952,-0.45867550800543894
8d92cb49,416,0.4310787183145069,0.5987376654654846,0.5158372469837437,-0.16765894715097768
8f201368,512,0.29363081010323516,0.4784986058177101,0.3811874135257792,-0.18486779571447493
90386ee4,488,0.23569687097836275,0.4689237278333907,0.3725626306644029,-0.23322685685502795
91abc4c7,512,0.5286188161148524,0.5620627427717826,0.46926081845431367,-0.03344392665693019
91b301ce,512,0.4065789202357364,0.688057783069876,0.48827002514789025,-0.2814788628341396
91db7070,512,0.2680279798775496,0.5274657541373986,0.39898913416137066,-0.259437774259849
925a7cd1,512,0.3702175812445417,0.5844426217120664,0.4559434844297426,-0.21422504046752472
9283ae69,512,0.21186745123059858,0.41890323948139463,0.34414651622415615,-0.20703578825079605
9298ad5b,512,0.24256259406496794,0.5707420968316688,0.4344867484276114,-0.3281795027667008
9314ff13,512,0.15057030025800994,0.5765888972731215,0.3852851155869051,-0.4260185970151115
93209a3d,512,0.4046019130174673,0.6254427476589375,0.44778397581343565,-0.2208408346414702
939d9c34,508,0.3618438585155975,0.5975990934593332,0.46762507175634926,-0.23575523494373563
93f5d2e6,493,0.36432288642451566,0.6859890604157636,0.5745599852969698,-0.3216661739912479
940a48d9,512,0.2948317687690092,0.6722791002688574,0.42777156147484613,-0.3774473314998482
940e709a,512,0.2533647498913022,0.5887566739601203,0.4522956205941619,-0.3353919240688181
9426ec1e,463,0.09748858659547863,0.47285539089145995,0.3806508150906509,-0.37536680429598135
94467f50,512,0.5277499029989559,0.5883528093477673,0.4528964973384581,-0.06060290634881149
944f36b9,468,0.306856713155066,0.5383412984634484,0.4326310075094373,-0.23148458530838234
94d813a4,512,0.41154911563458585,0.648514088808914,0.5231407026400149,-0.2369649731743282
95b559e7,512,0.5253320152985779,0.755013313163132,0.6092345382012461,-0.22968129786455416
95c8427f,512,0.30850794067287207,0.5129020891680092,0.43922999916643074,-0.2043941484951371
96936c22,512,0.6050785199494655,0.6317337041550293,0.4831300057360997,-0.026655184205563787
96ae5806,512,0.39177843107210275,0.5173360873254201,0.36731480894121354,-0.12555765625331738
96b7eea1,512,0.5058711923259407,0.5398769417763798,0.44353865091985356,-0.034005749450439104
9719aa04,512,0.27856161662790735,0.581032985211055,0.42964337140511394,-0.3024713685831476
974802e7,512,0.44266518565605617,0.6023956438925981,0.41927451603936844,-0.15973045823654197
97cd5bf9,512,0.215382212469247,0.5905266840213617,0.378594132807178,-0.37514447155211467
98177ced,512,0.34042287914147595,0.6068239856724553,0.40840375677003804,-0.26640110653097937
9896fc0b,504,0.23158618440390855,0.5417667170465441,0.3843250754289946,-0.31018053264263556
98bc6f66,512,0.26304932384243257,0.541655962283444,0.3866490958877393,-0.27860663844101147
992c99e8,512,0.3890719783540982,0.670918608945207,0.5146993043972569,-0.28184663059110887
992ce078,512,0.46405583985376836,0.5474167555380449,0.47686468325339687,-0.08336091568427656
99529c45,512,0.3285252751651736,0.4792456654574839,0.32808707558369476,-0.15072039029231032
995ff498,512,0.47398789333317687,0.5962977441958033,0.4786542363149418,-0.12230985086262641
999daf80,512,0.683397068132942,0.7277424817056439,0.5875796124225215,-0.04434541357270194
9a6b0392,512,0.6521506838425936,0.6241195800774345,0.4957430412139718,0.02803110376515905
9a8ae0d6,512,0.4500101895452893,0.5095179412500506,0.408310932449284,-0.05950775170476125
9a95e33f,512,0.40432186929354025,0.6349805174739511,0.4009433763965819,-0.23065864818041087
9ab94eeb,512,0.5687088281836639,0.6086697450312359,0.4834954610794202,-0.03996091684757208
9ad5410a,512,0.34510010130393803,0.6371022048953754,0.41861161988919715,-0.29200210359143736
9ae248be,461,0.3882205868959557,0.4983846671747231,0.44006908182796795,-0.1101640802787674
9af1ffd0,512,0.33631446947138605,0.40461508466985485,0.3600329660468066,-0.0683006151984688
9b5b61c1,512,0.2930906954226177,0.5216205576356545,0.39483293310500756,-0.22852986221303684
9b9e3b49,512,0.38708992782606544,0.5846070615616245,0.49866281102667337,-0.19751713373555901
9bd2bba3,512,0.20549364545553345,0.45035496781664863,0.3568942017202494,-0.24486132236111519
9c211c53,512,0.423136683392771,0.6769466861217126,0.5565847581663529,-0.2538100027289416
9c350a6a,512,0.56260275964863,0.6164411646784926,0.5074473552173244,-0.05383840502986259
9c8375f7,512,0.3618811971655577,0.5955230963002012,0.5045140153178737,-0.23364189913464345
9d072e4c,512,0.26543447918266144,0.6538762263195323,0.4525927501728359,-0.3884417471368709
9d3ec64c,485,-0.16355277823496178,0.6685869236444952,0.5787457984638052,-0.832139701879457
9d4272e3,512,0.4998639146495276,0.636824223967345,0.5790503934164858,-0.13696030931781733
9d5e14d4,388,0.08807019817372597,0.43658818173378955,0.3558484854863957,-0.3485179835600636
9da441ba,500,0.2695617607449174,0.5218290393927965,0.3986014306119478,-0.25226727864787907
9dede370,512,0.3858358136551609,0.41984530962367383,0.3299234379955756,-0.03400949596851294
9def2eb2,512,0.37395966885021165,0.4352511539609132,0.3426947597077308,-0.06129148511070154
9df1b1f9,512,0.30810391731372744,0.4122867218845031,0.32897198319840426,-0.10418280457077567
9dfff011,512,0.48635934746936393,0.6271879473446007,0.45507249917584575,-0.14082859987523677
9e3e364d,506,0.4675320577661686,0.7465139181606745,0.47453400651179195,-0.2789818603945059
9efc812e,512,0.404214206589425,0.6829501131100129,0.4489891102010626,-0.2787359065205879
9f0c7bae,499,0.3001498497519977,0.6326108691105614,0.4049303339528458,-0.3324610193585637
9ffce529,487,0.5102204541711741,0.8349510291390251,0.6829107253831812,-0.32473057496785096
a0383629,512,0.5515566752501817,0.5521518484852221,0.4295105322798858,-0.000595173235040436
a056d01e,512,0.3176655127682567,0.5042374510573528,0.40983461013141564,-0.18657193828909613
a08d9e63,504,0.3227049134627758,0.691699299885127,0.3865195913514128,-0.3689943864223512
a0b83014,512,0.2321297102766989,0.44496955434913216,0.33566661042588897,-0.21283984407243325
a0e92ed6,512,0.2592641532226745,0.5110897787225743,0.3209031345581022,-0.25182562549989984
a15bc102,512,0.6204433414134122,0.7103201401516683,0.561681895906079,-0.08987679873825616
a247e7cf,512,0.1662320761889131,0.3817528311993401,0.2758629789920471,-0.215520755010427
a2e8e7f6,350,0.43862592215819934,0.5207936492590343,0.4183323781857397,-0.08216772710083492
a3518960,512,0.40344875062600016,0.5084148133596251,0.419776922436161,-0.10496606273362497
a3f71395,499,0.4579713858047814,0.6537888272142176,0.5538071910962012,-0.1958174414094362
a4719920,512,0.5627905215890672,0.6625510246138218,0.4152467942137019,-0.09976050302475459
a48640d9,512,0.46127748210335706,0.7303772244994449,0.49558209265917413,-0.2690997423960878
a4cdbb0f,512,0.5838014944781742,0.7456448936497503,0.5078658202268475,-0.16184339917157609
a4f989c2,512,0.3300919014391651,0.6959081084320538,0.5051882988237466,-0.36581620699288864
a5aa7973,512,0.2364068760744581,0.4402957941062049,0.29647502543922905,-0.2038889180317468
a5e6f7dc,512,0.4450508000360537,0.5495291954160313,0.4034082130420988,-0.1044783953799776
a612d5a0,512,0.4132718148106108,0.5739187371053309,0.4063815224370138,-0.1606469222947201
a622ce4d,512,0.2403802521028522,0.428032385659464,0.33782102330232594,-0.1876521335566118
a645da9a,512,0.28042116049100674,0.5553914524728206,0.43066484652376236,-0.2749702919818139
a692b17e,512,0.47085695712189973,0.45540159312891326,0.3635608305537759,0.01545536399298647
a6b8ac67,512,0.09840254829305187,0.6777698221190709,0.48942616898062563,-0.579367273826019
a6ed2eff,512,0.19260428251419748,0.3482725634516135,0.26283793877494044,-0.15566828093741603
a6f967fb,512,0.5645067511687875,0.6281871405158304,0.4962263856421876,-0.0636803893470429
a76db406,512,0.5423390080905242,0.600455405730649,0.3952469705753133,-0.058116397640124884
a7744f5b,512,0.36051676757922463,0.604209158684975,0.3971141734998553,-0.24369239110575042
a783cc24,462,0.23559465491320403,0.5564437929344553,0.42542148850133765,-0.3208491380212513
a79fd2e7,512,0.3909306393346488,0.7663808950259496,0.5834045672121392,-0.37545025569130086
a7fc3e6b,512,0.24072022700131604,0.5977697734776181,0.45531687165977025,-0.35704954647630205
a85bb86f,512,0.27780887524328746,0.42696626420792605,0.29886276265767225,-0.1491573889646386
a85e4bc3,470,0.4869649979112298,0.5218631970887571,0.40036527831622665,-0.034898199177527234
a87433c9,512,0.5159986054697298,0.6069725844178698,0.45177816601896165,-0.09097397894814008
a8ed028a,512,0.49666268120353346,0.7595082494513065,0.5462554777149938,-0.262845568247773
a959858c,455,0.27763186239353443,0.6948896035651603,0.5412772539320705,-0.41725774117162584
a9c9b150,512,0.44987031794912336,0.7455409001912181,0.48530695240745697,-0.29567058224209475
aa95015b,487,0.3260785021478871,0.48653804243341936,0.4099120531582546,-0.16045954028553228
aaaf3c03,512,0.7420722722324791,0.7676950954258854,0.622362005953137,-0.025622823193406363
aaeffccb,512,0.40833609179117414,0.5802298024748415,0.4731288525214456,-0.17189371068366732
ab112491,512,0.40328329617459374,0.73574822413082,0.4600182544872762,-0.33246492795622623
ab18d3fc,512,0.17264441967602118,0.49062346379955013,0.3820714916397357,-0.31797904412352895
ab3ced07,512,0.2805060508798045,0.3860491480167262,0.3164296869556482,-0.10554309713692167
ab6fe95d,512,0.46854565359268074,0.6923106471794733,0.4765011144172666,-0.22376499358679258
ab94878e,512,0.5686095467553934,0.6417489957853868,0.5300580139858624,-0.07313944902999336
abf460d2,512,0.3546267037168376,0.6566246600829344,0.42955889168165173,-0.30199795636609683
ac6f01d5,512,0.3176535078849797,0.5662106044076002,0.4240298685668496,-0.24855709652262048
ad2133a8,486,0.4246524690825448,0.6996670657746312,0.3840728290656042,-0.27501459669208644
add9c322,512,0.1539867942928382,0.3816004287290889,0.30775033064190044,-0.22761363443625068
ae069086,512,0.6400036454132311,0.7089061616042092,0.5569347755012949,-0.06890251619097809
ae0784a8,449,0.3198525536589215,0.4729020057540846,0.41104030454804313,-0.15304945209516307
ae35f33a,512,0.25203076165303917,0.5871503638897468,0.3955070501242502,-0.33511960223670767
ae8959c3,512,0.6307989766904332,0.6646979753656538,0.5544936512717942,-0.033898998675220615
aed44918,433,0.7125110387238469,0.786967573479698,0.6530269824050124,-0.07445653475585112
aee6393a,427,0.4708262350595573,0.6117030066433113,0.5188577742628531,-0.14087677158375406
af7a59ce,435,0.32013158628116367,0.5331089192976978,0.44548779025341534,-0.2129773330165341
aff4e561,512,0.1650786780175872,0.46968672188515875,0.366898908798311,-0.30460804386757157
b04b58a3,512,0.31952938097940076,0.3956707221410546,0.2926481429556305,-0.07614134116165383
b0d42b0d,462,0.537160353261572,0.6383617761959479,0.5602605248941331,-0.10120142293437595
b0f53bf4,482,0.3581673217306519,0.4782025856251383,0.4308433130829146,-0.12003526389448638
b19b0395,461,0.43283363714614453,0.769098129599837,0.6788505353500311,-0.3362644924536925
b1efb8a4,512,0.47828793322936364,0.742381194363714,0.624116843091567,-0.26409326113435033
b32902c0,512,0.5659184412443332,0.7183640097974667,0.4937599220459616,-0.15244556855313351
b32e4903,512,0.489381103487024,0.5766115693587901,0.47758256765009394,-0.08723046587176608
b3388334,512,0.26511504611097136,0.510996681097162,0.3428997240878109,-0.24588163498619064
b37fd114,512,0.5144666284584618,0.5753704045593688,0.49685136690239257,-0.060903776100907026
b38e3116,512,0.2564701698850629,0.5725751638324181,0.41299317350340464,-0.31610499394735525
b4d8dd4f,512,0.19997267487946893,0.46298832130202144,0.31641725763220885,-0.2630156464225525
b4f37e6e,502,0.4425580263511559,0.6114806961363161,0.4775383998371416,-0.16892266978516018
b56bc0aa,512,0.18221536845317132,0.4104959225691196,0.29932776131002686,-0.22828055411594828
b585b4fa,512,0.3036907760304748,0.600748725150449,0.4545156703585622,-0.2970579491199742
b5aa9634,473,0.17110611386315216,0.6126849558492704,0.5055437222491661,-0.44157884198611824
b7974e66,512,0.5122585764569818,0.6436393245129909,0.529757236996956,-0.13138074805600908
b7cdcecb,484,0.23624329826600052,0.35614176749591087,0.27923298901990246,-0.11989846922991035
b7fea9ef,512,0.276049445435519,0.545201436146608,0.40691519112262026,-0.269151990711089
b85f7b06,512,0.3379637036458143,0.5867109152079186,0.4181620272260261,-0.24874721156210433
b881d27e,477,0.29221782248228434,0.5811754784868068,0.4226178021572648,-0.2889576560045225
b8c49c1a,512,0.41026514877056547,0.4570134982186348,0.4055469184917169,-0.046748349448069326
b95e7121,395,0.2566336125211612,0.5331032254288638,0.3844545490160502,-0.2764696129077026
b977be4a,512,0.2923914378635615,0.6476033949759991,0.5369243684135659,-0.3552119571124376
ba48188d,456,0.1912725381586416,0.4931688343373634,0.3477066459308907,-0.3018962961787218
bb2cdd83,512,0.4190969590951671,0.5377913303090365,0.37580723028681345,-0.11869437121386939
bb337fa0,447,0.30693084611763327,0.42331528085832604,0.33467519645603083,-0.11638443474069277
bb682ebd,512,0.3246073476236694,0.5734640328254662,0.43422541079923316,-0.24885668520179682
bc4381e2,512,0.523268284140635,0.5883445961040796,0.49552586114923236,-0.06507631196344466
bcebcc5f,512,0.0835569639529744,0.581614305358553,0.4073664867982602,-0.49805734140557856
bd2c2f34,512,0.49880699986736243,0.7300506889382473,0.6194249351643726,-0.23124368907088488
bd4ae5da,512,0.34275369624528157,0.5342780150561433,0.4398451492671731,-0.19152431881086168
bd6f0e19,512,0.6642842221238942,0.6569774287844566,0.41879227649311207,0.007306793339437512
bd8f847e,400,0.6305655450081205,0.8154166003856457,0.5608167005825146,-0.18485105537752522
be063506,512,0.4159449992918969,0.530235881888347,0.39332452736498213,-0.11429088259645015
be35c8f2,512,0.4757101916814459,0.6347088479630856,0.4870271070309172,-0.15899865628163967
be83e781,512,0.3846990880755694,0.645367073158035,0.5070507744145517,-0.2606679850824656
beda8696,512,0.23828592906112384,0.5930319661213346,0.4321322955715507,-0.35474603706021074
bf39bc20,512,0.35218346673976886,0.38865349834632357,0.33989077930426154,-0.03647003160655471
bf70b410,512,0.24086091298896084,0.6860476542139344,0.4917784770161566,-0.4451867412249736
bffe3082,487,0.40898810721691414,0.6574310474196914,0.4918291777339374,-0.24844294020277724
c03b9305,512,0.24148687858028453,0.42652734275538373,0.3270381697151068,-0.1850404641750992
c03d4aed,512,0.23599074678246523,0.2616495070749848,0.20208170063550845,-0.025658760292519567
c03fba65,512,0.4498523715510781,0.48233972525105806,0.3794596157233363,-0.03248735369997996
c07fd0cd,512,0.27541948864468413,0.6234424434603969,0.5447140630014942,-0.34802295481571277
c1708b88,512,0.3322357187759173,0.5203796659980846,0.3793452076055079,-0.18814394722216732
c1d046f4,468,0.17505522812208185,0.49266136951625095,0.35905486939236747,-0.3176061413941691
c2717d4f,512,0.3770938608561046,0.4382712837483316,0.34733044171234667,-0.061177422892226996
c2c4db09,512,0.4181081190175669,0.5788938044672922,0.45134188524792446,-0.16078568544972532
c2c6fc71,512,0.11453618017077315,0.6240804440816542,0.4662945320870406,-0.509544263910881
c36625df,512,0.6381710893967214,0.7702607229349991,0.5681103520894504,-0.13208963353827774
c3957531,512,0.3946685790349958,0.6434469145779877,0.44050348834977227,-0.24877833554299195
c42fe306,512,0.28355735985401165,0.5586685248399939,0.45383816203447536,-0.2751111649859822
c43812e2,512,0.5966009404408907,0.6859616091818125,0.5800902329334429,-0.08936066874092174
c472c0b5,512,0.4452788175823338,0.5733810075709651,0.4877001114281004,-0.12810218998863132
c47e0767,512,0.4833701517953719,0.6337944118634815,0.5190079075940125,-0.1504242600681096
c50b42f6,512,0.3796126852265623,0.46315112660316315,0.346332253192837,-0.08353844137660088
c593337f,512,0.42688079469521534,0.5384061219039911,0.38041260838238866,-0.11152532720877573
c59b6c4a,512,0.2644453604484227,0.35604367719979996,0.29278921884780346,-0.09159831675137725
c66be2b8,512,0.45102653731264775,0.5356828295825515,0.4385131294691739,-0.08465629226990379
c6797dd7,512,0.24627531293481922,0.5272494369207215,0.42073618499601,-0.28097412398590227
c6b782a4,512,0.26144050485947706,0.5467853968910759,0.4563874312131764,-0.2853448920315988
c6c96179,512,0.4589484912191088,0.5074892019779942,0.434779322404694,-0.048540710758885386
c70c0e01,512,0.4058983196054731,0.4518462035775186,0.3753505209023209,-0.04594788397204547
c84c65be,512,0.3978875793602061,0.5571823871381874,0.4454394063153296,-0.15929480777798127
c8d9680c,486,0.11738365050412548,0.5755654300715289,0.3916156096101027,-0.45818177956740347
c908edd0,486,0.6083844888856093,0.6040410983700735,0.5121654799451956,0.004343390515535783
c9578d27,512,0.41265758481884174,0.6856716550712897,0.47010156674044773,-0.27301407025244795
c96c018a,481,0.28769030313018024,0.5027756893536669,0.41358349651238924,-0.21508538622348666
c99f9fae,512,0.6021772078073442,0.7993374783074828,0.6445897395751291,-0.19716027050013862
c9e6734f,512,0.35677185027936575,0.5610724993417924,0.35105484155839234,-0.20430064906242662
c9e980e8,512,0.44415662871700456,0.6126516050274259,0.46873658050841965,-0.16849497631042132
c9fedcf3,512,0.4752967293612438,0.6209596786600151,0.5299636633915735,-0.14566294929877133
cad13e8f,512,0.2343124051453792,0.6244649896408573,0.4489244169891486,-0.39015258449547807
cb34231f,512,0.2945550489280856,0.6572653804404953,0.46972722311630205,-0.3627103315124097
cb879f40,512,0.21738861758045996,0.5046356613451746,0.40230248889146264,-0.2872470437647146
cbb406b5,512,0.14478120730249558,0.3760324199646259,0.27774768406053735,-0.2312512126621303
cbe51de1,466,0.18310332828090314,0.4249655827315122,0.29044425811047525,-0.24186225445060905
cbe62450,512,0.23902331851569442,0.6187007912245132,0.41587425791134963,-0.37967747270881874
cc08aa63,512,0.6824860886524013,0.7584901533413055,0.631788949825161,-0.0760040646889042
cc8a1d57,512,0.45232396758811827,0.7842263134628376,0.5797180898002258,-0.3319023458747193
ccedb12b,512,0.497741625316676,0.6378593957660018,0.49763721969756997,-0.14011777044932583
cd7f1687,512,0.398638434158495,0.3687473907755236,0.31779247510022446,0.029891043382971383
cda7eb37,512,0.5842163044075629,0.6478005164515271,0.5364066021760732,-0.06358421204396425
cdc31d65,512,0.2341656788816056,0.4948934426319812,0.32802051066812316,-0.2607277637503756
cdc60a53,512,0.4424170951306329,0.7858025375800801,0.6740017134689918,-0.34338544244944724
ce55ba43,512,0.4506912985014837,0.520799632647033,0.480365215463153,-0.07010833414554929
ce8399b7,512,0.3656854151909711,0.579031797848848,0.47723516437358987,-0.21334638265787687
cf50c9d1,512,0.31769641918034985,0.44216438389476875,0.35144965114599097,-0.1244679647144189
d00e7eb9,512,0.053568069715304714,0.5904876622912016,0.5107732417404107,-0.5369195925758969
