well_id,nearest_well,nearest_xy_distance_ft,nn5_xy_distance_ft,nn10_xy_distance_ft
8255c867,eafb863e,317.4840476305721,2005.3274434117143,3012.3329488788368
82aab6d2,9dede370,257.5277082179932,1636.777049478865,5348.128858376772
82fcf37c,aff4e561,539.0420596765025,1557.8332473339615,2469.5754032830137
833af382,eafb863e,362.04884490904436,2176.4167801227,3017.083133160155
8382f4b6,a6ed2eff,378.1838284484841,1610.8766850692796,2326.0775750823914
84633df4,8478df29,256.64835436833044,2253.0614483410322,3050.8643596529423
8478df29,84633df4,256.64835436833044,2105.608091360024,2972.39872049502
84815d5a,4630ab92,262.7573896202659,2898.154194051611,4903.582394392873
84c3b497,b3388334,536.2979971990602,3015.9076934312207,12036.982566291254
85380836,8f201368,408.55509604002316,1032.490070170297,1280.2683653440222
8612b37f,f40cd091,823.4429906800124,2039.966208788668,4340.938357602311
861e71df,0be01c24,240.24631963872523,1811.1249154601246,2250.745782890652
86454a6f,3bfee975,543.115558330323,2004.4083416561766,3478.763521094396
8648abae,7bb17b96,1878.4975049492182,2642.3756085198684,3316.2625086985877
865033f8,999daf80,331.0978539645361,1068.0908839609576,2179.1457925068435
87695469,c84c65be,531.2331113551072,15583.627662470179,17293.646349121653
877ed19c,b85f7b06,268.5860964380789,2051.2221100603133,2670.968053440453
87aa3730,4f4afcc6,361.3440096364226,1581.5789536409798,2595.0635389716144
884ecb5f,6a0ff78e,440.8587330427389,1166.537899298751,1686.4972955802807
8902c3f6,a76db406,513.1954369438434,3570.2654160441075,5654.566624472733
896d15b9,9314ff13,2523.187232569431,4690.086487987389,8331.902730787286
8995c945,708caea9,469.0145239753142,1291.4244703039535,4209.011761363843
89969c7a,0dc835f3,896.5064149240831,1325.9683438152845,3092.890593377264
89f1085d,aed44918,2904.366006979713,7266.58335151411,8475.501990023995
89f36adf,53134831,379.9525024265477,1563.2284164829643,4073.717026058583
89fdb2f2,2f8e53c3,1.6263455970583316,704.7104142835007,1972.5286782452308
8a3da6d1,a79fd2e7,211.2096550821409,2166.4229235538833,3225.516752428914
8a89da23,3690a146,726.9043141982507,1571.8087533157693,2596.3706901172777
8a9c8932,060ab2b8,720.5818356022806,1543.0389240067123,1991.2694891700198
8ac2f237,c908edd0,504.50957939394095,1401.4978825883923,2411.8497874658183
8b12bab6,eabc711b,595.3424289430268,2907.060176122849,5273.760072529011
8b5be31b,10be2420,361.7195500660817,2624.357236829881,5375.316250807663
8b95d6d1,a2e8e7f6,0.0,4203.359297514385,7044.3426142192275
8b9d8326,015fe0d2,1024.9654780529668,5868.695822897972,6669.339842150425
8bb9c1e6,c9578d27,309.21632621844435,1035.7419186264915,2007.1682899051077
8bda1a11,729e9750,558.5897030916979,1669.1398631033505,2250.018148371395
8bfa881d,25939962,377.6371340322166,1982.1217304947797,3222.24790518972
8c167025,b8c49c1a,2199.687601115022,2727.6804205219514,4461.482683817195
8c8348e8,46dfcfca,288.33421250358856,4378.001094792064,8917.7563841362
8cc21f01,1d3fbf02,354.3082392494811,6542.6804549815915,8866.826921559823
8cc800b3,a5e6f7dc,1379.7929586714938,4355.798976651597,5095.655313784366
8d5d46d7,310c71a5,377.9494151337672,1035.7419186264915,1725.7313826317873
8d92cb49,2fe023be,386.09260702595407,1503.0262229581792,4180.054662920093
8f201368,85380836,408.55509604002316,1072.3341558021823,1360.6932927375344
90386ee4,b881d27e,377.7661130911162,2158.065766491094,2657.9649385386438
91abc4c7,fb3848a1,340.9805897702288,1442.5338043873887,2227.065301804174
91b301ce,ecdaf714,2027.08416327474,4457.92669402491,7021.032881912853
91db7070,699ea575,2667.6390947802074,2898.154194051611,3329.1016257393335
925a7cd1,153552f5,450.72705576645023,2643.225807417839,4079.7120366026065
9283ae69,940e709a,416.9231874095924,4673.219220109313,5542.5377054558085
9298ad5b,dd6bc5b2,2385.817192180023,4755.54815839355,5272.9127872934805
9314ff13,71ccf778,454.1419029331613,2523.187232569431,10040.557861458758
93209a3d,4cd1ac61,643.1681063299782,1520.0379162708143,3107.027014526764
939d9c34,05a0ee4d,940.9873577259472,3750.263744658711,5193.369891332739
93f5d2e6,3407f5bf,470.6860280484614,2486.4725122150976,3269.6723909439734
940a48d9,4936af16,409.8949159234524,1825.749459728868,3004.9709558660356
940e709a,dd168de0,384.0521372158692,4478.862115638253,5133.141100827227
9426ec1e,5138a660,1055.3798107791706,1589.9935199867984,2526.749930365214
94467f50,357c12f9,1983.8418348749244,2239.9238353346504,4705.650095895285
944f36b9,76201745,93.14817443201466,1214.1983370518287,2700.5302087553287
94d813a4,d9d6d94d,240.37068456874744,1478.653286101793,3724.302907941055
95b559e7,fde20ecf,362.5590927007272,1895.2578149160452,3084.08521874792
95c8427f,504c8b08,601.6482461538604,1958.1488205190308,3156.570962357716
96936c22,abf460d2,257.0507990648694,2552.967787967446,3623.9348405011465
96ae5806,ea0b99b7,256.626363610621,3638.8434043936595,7108.459001168816
96b7eea1,a9c9b150,660.1394371647335,4528.554243652215,6133.177558835257
9719aa04,f5d8aab6,188.54877565237572,1244.6282900931135,4697.729595293992
974802e7,9c211c53,1003.4698537573412,11988.27686078762,21157.03051353847
97cd5bf9,81fc01c6,1005.3002238636394,2120.082556128484,4338.041928623866
98177ced,cad13e8f,150.56176739149635,535.6900344418486,3685.27037169593
9896fc0b,3407f5bf,600.4552753535537,1932.2208517919057,2811.9073799291305
98bc6f66,aff4e561,550.0202382638222,2057.3623149312507,2818.535103293832
992c99e8,3df4b19e,357.74264339061665,1882.3796607748934,2385.969676420867
992ce078,6a8fa194,402.01409092231495,3288.346872731035,10402.972116952762
99529c45,4f4ac5ce,1759.833534514019,2376.0742483561176,3602.7430253211046
995ff498,29b24409,755.2662561643397,2024.2621408555278,2408.6313714638463
999daf80,865033f8,331.0978539645361,1026.9468025658905,2223.379503728719
9a6b0392,2fd68f7b,402.92459766071954,1769.9658261669279,2455.859624001637
9a8ae0d6,4cecf7b3,614.140603608126,2636.945054888446,3198.0747970772964
9a95e33f,fb03ae90,403.2330538283594,2068.4032735659803,12249.934455669509
9ab94eeb,39b51819,837.3552603884023,4779.408447130209,6035.763678417341
9ad5410a,fc03f21f,690.5217118239417,2047.1170783568618,3404.631292254706
9ae248be,e03b45fd,353.6971824881852,2027.8285798360532,3331.3571749814687
9af1ffd0,dd64382d,1813.6311069236558,2983.507977030003,5416.52019518074
9b5b61c1,d011f41b,416.614402655781,1539.39545422864,5192.983040228735
9b9e3b49,bd4ae5da,349.0020494209296,2244.4467889663883,3167.9527230217655
9bd2bba3,dbee6c86,256.69992384136873,907.7559094825058,1596.408954434993
9c211c53,974802e7,1003.4698537573412,11034.294010678646,20414.661248017383
9c350a6a,bffe3082,2300.293713811374,3562.1015489738675,5027.164544203668
9c8375f7,f4d12d23,329.9413858554757,2003.4242881625344,3351.5216223229295
9d072e4c,5a1a8fd8,367.59483701484737,2521.6043119013934,4343.065051377816
9d3ec64c,9af1ffd0,2193.4472693230055,3669.486126557823,5147.779833365055
9d4272e3,79507629,2081.0760876287427,2956.973600862717,5920.660299333161
9d5e14d4,11d0f5ac,762.1837788880036,2489.657944316959,3902.6738529500158
9da441ba,14ad5efb,368.8054937223837,2333.396626915167,2872.0417989297066
9dede370,82aab6d2,257.5277082179932,1865.7784293963439,5531.151570125493
9def2eb2,23b9beb0,503.2148174485327,2778.2724343377126,6091.341207008328
9df1b1f9,5f6756c5,1605.1788713412084,3702.109925029367,4640.868412053801
9dfff011,fcfcc902,2264.7595380082093,4216.589318134214,4972.134615806616
9e3e364d,cbe51de1,683.0125964431178,1609.9600249695143,2304.694682620744
9efc812e,c9e6734f,608.8146359934542,2959.113038901758,5399.504273097473
9f0c7bae,1d78281a,1416.3848101768583,2705.1368123073316,3650.1935206919184
9ffce529,d63196fe,607.8302565684293,2906.1161470594116,3830.6635720851805
a0383629,0d99f8e4,705.2846816002649,4397.186662094468,7677.052340918291
a056d01e,01869cd4,1541.2475135748232,3783.6935298991275,7762.552212474795
a08d9e63,93f5d2e6,868.2587431173797,2962.585516419711,3879.3765352309742
a0b83014,fd3b4faa,1878.8135807739345,3411.8199047724675,4168.744799828788
a0e92ed6,e32da4ec,172.1735246780655,1116.4292875055517,2186.3143817850164
a15bc102,fb0904bd,1438.2607774668356,4402.037751780362,5692.174287440558
a247e7cf,8bda1a11,590.9792132553707,1618.4183401086846,2462.3831123729146
a2e8e7f6,8b95d6d1,0.0,4203.359297514385,7044.3426142192275
a3518960,d463e527,627.5122335062256,4206.1068936608535,5455.425364259076
a3f71395,a6b8ac67,736.8650723844278,2070.932198914163,2681.2936826277423
a4719920,09053135,1121.0366229969554,2248.2059210401303,3463.5676923076853
a48640d9,276b012a,866.4690753857367,3154.553515158674,3598.213007869497
a4cdbb0f,722cf0d8,655.2110934651109,1821.9171809111235,2818.291518083443
a4f989c2,d011f41b,0.0,1740.0799960061138,4850.412579977087
a5aa7973,bb682ebd,213.348373323805,957.1707651721981,5635.046833212618
a5e6f7dc,8cc800b3,1379.7929586714938,4060.387892899117,4769.086518076707
a612d5a0,9b5b61c1,469.078145408801,1776.0430944375773,5272.9127872934805
a622ce4d,d1ee630d,335.5021414237607,2186.131572481393,3056.2041642041904
a645da9a,7cbbd047,834.7604031095873,2811.3737472807607,4116.897843923169
a692b17e,df8290be,312.28964712276803,1495.2718757803375,2414.5252383232755
a6b8ac67,a3f71395,736.8650723844278,2030.9509678966747,2698.07520666108
a6ed2eff,8382f4b6,378.1838284484841,1399.7353467711227,1959.56950907584
a6f967fb,57f05c51,347.4902302226482,486.77810848481704,4168.2746775135265
a76db406,8902c3f6,513.1954369438434,4037.376538360154,6158.246045888428
a7744f5b,e6c55748,375.1884955593414,1336.2320331440326,1923.4028676541136
a783cc24,b7fea9ef,19.68278689610292,3008.580379797063,5310.498216034104
a79fd2e7,8a3da6d1,211.2096550821409,2346.9272533460567,3180.5526909958676
a7fc3e6b,f6bc699b,2670.617305886537,5681.9616476175115,7222.260249049176
a85bb86f,24d8997e,1121.0458871070857,2179.1457925068435,3046.4943392858036
a85e4bc3,577eec7c,1143.6199652856712,11988.27686078762,17967.676327574864
a87433c9,fc03f21f,2392.558303573826,3028.5094121695747,3972.392839951473
a8ed028a,d7eb0be8,160.8089590166161,4530.284977625454,5022.002382516263
a959858c,5d7198fd,1939.026391388285,3026.0852929155003,4823.893864711232
a9c9b150,96b7eea1,660.1394371647335,4837.003393879548,6078.139300320354
aa95015b,c96c018a,1212.7088702571293,2356.208607488041,3131.3848776857794
aaaf3c03,6a8fa194,1023.5541991023794,4690.086487987389,10236.90285607923
aaeffccb,ec13af42,611.9060399278586,1898.4848663341613,3256.980585895623
ab112491,2ab29395,1899.6868186362356,3342.9252594246286,6178.8926237070045
ab18d3fc,6e6d122c,754.5561414503356,2210.2861122036993,2808.2446312955603
ab3ced07,25939962,320.0152766664527,1838.2548929896068,3285.600869019114
ab6fe95d,2b034622,569.2689421530062,13523.216844419652,19605.81571130861
ab94878e,ff8bb73a,319.40318407927373,2758.8085769947247,3432.911597420029
abf460d2,177622d7,181.56243003458152,2357.986237215881,3613.932108175204
ac6f01d5,3e678ea7,1698.3583461684186,2929.4377311182234,4359.358841412394
ad2133a8,481de5fc,509.48294623061753,1607.5834036528659,3107.449083621462
add9c322,d0a0e7b5,368.87235136306947,2994.0121597114467,4269.569908140626
ae069086,591cc951,454.2787465864464,2611.065280264194,3376.456345045694
ae0784a8,46d41ff6,626.9871310484032,4572.791907095576,6223.685515198951
ae35f33a,ffefef30,181.2872924392056,938.7788515407266,3631.2820070189173
ae8959c3,1e30dedf,532.5133538231504,1934.8209720023322,2910.4769368784096
aed44918,89f1085d,2904.366006979713,5155.869851392922,6366.168211318655
aee6393a,e85074c5,407.05073455280007,1398.2062077536532,1978.6385544104305
af7a59ce,06df5958,1029.6555104012177,1795.951154486084,2471.2610701825997
aff4e561,82fcf37c,539.0420596765025,1640.5986785926373,2492.6178856779
b04b58a3,4463446c,2684.5505229179535,4791.9627339326125,6240.896958362973
b0d42b0d,f631da6e,1448.8974414014674,2824.8884173361444,5607.887659226151
b0f53bf4,647f2a41,2451.8099118202426,2697.799903032182,3958.5753417108103
b19b0395,dafc88c3,421.00898327714043,1812.0757761200084,2633.4904713706683
b1efb8a4,d6dd7330,198.0644483494058,992.5360614608726,4080.7441929752954
b32902c0,add9c322,379.45446116735747,3004.9709558660356,4375.662152417486
b32e4903,264feceb,356.68034428594734,1594.2931035414194,2031.855763901664
b3388334,9a95e33f,478.15968629763967,2536.6566307838216,12220.283782997869
b37fd114,3e011332,1407.6351149711209,1986.4263721819548,5031.242532754798
b38e3116,d6dd7330,143.3975205507794,1222.800068449454,3751.710647224789
b4d8dd4f,999daf80,973.7079336225299,1749.925779597541,2836.524998691074
b4f37e6e,25fd32b3,1049.6471462831503,1985.1469552655249,2731.1090099444623
b56bc0aa,2e43c2ea,645.0681075668999,2198.161630454333,3071.8988411894393
b585b4fa,bb2cdd83,342.40657076035313,1508.4390504424412,2095.3465718108982
b5aa9634,3b21ea64,165.69211357230213,544.6815771619724,2210.3793323548653
b7974e66,1b08ed48,296.605667679998,3188.4520002344934,5780.3649653374105
b7cdcecb,e149204f,535.6924916402851,1734.025773107249,2230.8266482404883
b7fea9ef,a783cc24,19.68278689610292,3028.104833059726,5320.043519088755
b85f7b06,877ed19c,268.5860964380789,2310.639210024013,2600.8071513665664
b881d27e,90386ee4,377.7661130911162,1828.2962477948633,2471.2610701825997
b8c49c1a,54753541,533.1479862101726,3571.5871462420037,5535.858154414866
b95e7121,12f0cd90,432.81827549193974,2639.477921256323,3084.0757744257376
b977be4a,c2c4db09,498.47927429336744,1969.4746924244198,2416.910156067169
ba48188d,00bbac68,1199.715935753115,3797.7927868171214,5370.161276618937
bb2cdd83,b585b4fa,342.40657076035313,1849.100677085718,2414.585983993717
bb337fa0,5567d551,273.79755239948133,3250.019853293376,6723.801594909102
bb682ebd,4121c517,190.15939629703664,922.6393302369443,5484.389589999948
bc4381e2,10b89021,724.8032902794466,3415.8017116484366,5458.957287697059
bcebcc5f,684a6fc1,0.0,2522.902096653833,5692.174287440558
bd2c2f34,374be387,530.5960938418345,4944.581882313007,10267.24990291971
bd4ae5da,9b9e3b49,349.0020494209296,2095.963566954178,3496.3482906599725
bd6f0e19,cbb406b5,1530.8029314384037,2016.886713030903,4312.892141591301
bd8f847e,3a223519,619.0891583609414,1170.9666449563676,2738.947236658316
be063506,2d35f86d,1230.457513488377,2574.586894183294,3528.7797791871067
be35c8f2,1bcb2fcf,971.4948453802025,2574.832628754592,4213.655961762829
be83e781,373ef48b,373.0152878902911,1480.0136684841764,2694.3858209433743
beda8696,d9eca87b,713.6227101907937,2120.284696968772,2542.912614640918
bf39bc20,460f859e,470.740880421433,2275.911331950306,2653.875792006839
bf70b410,d9eca87b,589.1740290439317,1809.3618329398544,2282.589923792676
bffe3082,939d9c34,1482.5781723063785,4913.961981313985,5446.221136090495
c03b9305,35b3ef6a,1177.731394206714,4871.142900736905,6754.7441896937335
c03d4aed,eeda36f5,731.9068998854958,1949.6584901463846,2649.1507384253887
c03fba65,74b6186b,4883.4207080690585,7133.08082077439,10192.037154136711
c07fd0cd,febb4411,446.88439153739716,2790.8357155516746,3265.993339751054
c1708b88,f0188a48,1956.6865716306097,5458.136509075191,6610.943352729841
c1d046f4,c96c018a,561.1513573003286,1685.2689785309906,3630.0587893032316
c2717d4f,1550491d,224.2661590609886,2301.9902424858774,4029.8919125083808
c2c4db09,b977be4a,498.47927429336744,1862.3607944757453,2191.5587671336802
c2c6fc71,e161bd0c,868.8742239243091,3041.2107381106257,3485.0295936903162
c36625df,bd4ae5da,724.7562837943929,1745.673916772871,3777.740255602569
c3957531,7a5660b0,595.6738749516934,2651.728767125405,5628.599719690337
c42fe306,4f4ac5ce,357.84054130304867,1774.1238226517312,2168.392197389447
c43812e2,7224331b,1248.7536543687756,2872.520910507119,3828.3325941852013
c472c0b5,48c1f673,179.11320805611047,2254.3965011727055,2934.4673597263986
c47e0767,37d36812,252.97549683699037,1922.3300378705421,3048.2656284026793
c50b42f6,eac10e86,399.15390327528434,2025.043344449835,3196.9144930073785
c593337f,1fee2b62,1884.9611784331646,4572.791907095576,6068.028232078406
c59b6c4a,28f4eda9,591.8323564151264,1926.143120850607,2914.3881751922054
c66be2b8,6d590e26,425.98981454942833,2441.691076795016,2822.928931110638
c6797dd7,200d233d,386.49207702121697,3757.647969900632,4060.4067385547573
c6b782a4,38991fd4,338.7180718531244,1899.8384731864521,4964.901129569505
c6c96179,1a518997,814.9511082265858,1254.8429672272591,1952.0673878224
c70c0e01,113011eb,600.9463154062939,2956.973600862717,5158.598275820503
c84c65be,87695469,531.2331113551072,15365.474769472281,16793.215324126846
c8d9680c,cb879f40,149.39246031867538,1961.599071166312,2607.7346534108183
c908edd0,8ac2f237,504.50957939394095,1599.9255998952037,2231.3303501274004
c9578d27,8bb9c1e6,309.21632621844435,1344.9374665017885,2064.9908366863788
c96c018a,c1d046f4,561.1513573003286,1543.33251715224,3637.6344459005622
c99f9fae,a645da9a,1252.8900115334652,3893.1628349452826,4959.445802849192
c9e6734f,9efc812e,608.8146359934542,2805.295036319843,5425.052553275581
c9e980e8,861e71df,885.2078694295866,1462.9904540014304,2895.036377249563
c9fedcf3,46d41ff6,1027.8530823031292,3818.461023776399,5835.299049149126
cad13e8f,98177ced,150.56176739149635,392.81533434938575,3780.504372236677
cb34231f,7850c72e,130.3564482486145,712.7672580162813,3455.5525323890215
cb879f40,c8d9680c,149.39246031867538,1862.3607944757453,2586.957368531587
cbb406b5,f8f59188,652.4350310949826,1530.8029314384037,5527.757473695969
cbe51de1,877ed19c,626.8353251851834,2013.884493137361,2262.1856285679855
cbe62450,6d590e26,194.0573804316173,1950.783983351353,2498.7767337638766
cc08aa63,5cdd8dbc,560.6426919167386,2362.1604238707355,3401.470850588117
cc8a1d57,ad2133a8,784.4057028096584,2351.585562998091,3361.5131851295905
ccedb12b,26d3a96a,277.4386004147121,1240.726636935105,3383.6629299177303
cd7f1687,2fe023be,436.25992366944206,2161.216874286467,3589.3437488765626
cda7eb37,27ebb9b9,338.25166444552957,1306.0479256135511,2644.901659306118
cdc31d65,73b1447d,283.5906036878374,1319.7606970962624,3138.565278037153
cdc60a53,29b24409,360.21565610026494,1166.537899298751,2160.686443818425
ce55ba43,5567d551,366.8413417267981,3567.3685712160286,6769.84368588389
ce8399b7,511e1db0,0.031622776410252254,2794.2314980687743,4263.377024308269
cf50c9d1,d41beaf2,359.29487082329445,2919.7327108486156,4693.457795325244
d00e7eb9,d90aa14c,1827.227936656974,4796.322201823201,6504.425055391141
d011f41b,a4f989c2,0.0,1740.0799960061138,4850.412579977087
d07aed8f,e201fd6d,2397.390162030084,5689.93762238253,5956.347221997853
d085e611,efde6ac3,0.0,1730.1116414843607,2562.7585734516847
d0a0e7b5,add9c322,368.87235136306947,2783.6069808972657,4192.425023360555
d0a43760,9efc812e,1122.3780762291308,3508.6613973135804,5569.642489998861
d0cb63ae,fb73b13a,803.3497681580396,1556.1981560843678,3947.680228286307
d114d9c2,20402d71,559.3001192559593,1644.7687839024272,2460.8966377725164
d1457cc5,2d179ded,711.7088519892978,5485.248964349544,14752.352242002036
d1ecf309,09ec2ca9,693.5977377414837,1990.7112259191101,5752.341291622113
d1ee630d,a622ce4d,335.5021414237607,2031.1162079013209,2723.578395603793
d217e0c5,272abef3,561.1533097112907,3549.2179779353355,5446.221136090495
d24ff243,7d50373e,684.6605454528889,1735.6354640304671,1970.2115907689356
d273674e,699ea575,518.9695533457461,2706.3462859175497,4713.088301029255
d2f3b1ab,3d96d897,379.0251185608862,1432.5274037517183,1832.3905246698541
d3df146b,0955cd6c,618.4234824132235,2330.315253565343,5850.393407771699
d40f61d5,f03f10fe,380.84932781862864,1409.503426884929,1984.4382113333195
d41beaf2,cf50c9d1,359.29487082329445,2581.6434014402457,4923.824028344083
d463e527,a3518960,627.5122335062256,4749.177990105412,6051.523222148401
d4f60a28,e5864244,410.59107272314185,2386.9117948722087,3325.3753753975457
d50c649a,43b06c70,459.36013279337294,1569.1855160241118,3876.5707510249003
d543916f,3aaa2b30,329.1842318518888,1428.3364638977382,3421.9308585213457
d5df0ff5,a645da9a,2762.219409912878,3073.989948226855,4523.613914880678
d60430e6,30d75030,1594.0770253973606,2175.4617283236335,2916.562346633381
d63196fe,9ffce529,607.8302565684293,3507.344687965454,4282.808521753043
d6c320d9,4654e7de,387.00826619085956,1597.3071009671112,1943.1440173335834
d6dd7330,b38e3116,143.3975205507794,1184.8897620456219,3895.090227068286
d7ba4f9d,028d7b28,183.81673726823755,3500.1310577323775,4438.887473241323
d7eb0be8,a8ed028a,160.8089590166161,4652.899472393492,5154.893165226589
d84b621b,10a1281a,837.9777195725485,1822.7203301931943,2430.1026195821173
d90aa14c,d00e7eb9,1827.227936656974,5636.669022924816,8059.646970978436
d924e971,1aaf1da0,830.8068731660836,1569.1855160241118,3826.0886610872335
d9ae59b2,0dc5e64d,1052.0417589143176,4796.194201510249,5414.456128791156
d9d6d94d,94d813a4,240.37068456874744,1711.4434441429426,3858.8079476050507
d9eca87b,bf70b410,589.1740290439317,1770.8735593768663,2277.1933744195376
da2d4d7c,2ab29395,419.007224042881,1981.7181257179407,4169.022516849323
da3bfe4e,3ac16ad0,524.2798425456509,2117.799149706927,3110.8659029280684
da3cf798,fc0d20b2,1963.5211461302451,4945.179398201935,5791.992169858454
da940160,4ed93db6,557.2799587278695,1734.9187002566593,1987.7168576031293
dafc88c3,b19b0395,421.00898327714043,2069.804242821064,3053.494310785665
dbee6c86,9bd2bba3,256.69992384136873,799.9308322599563,1412.260795781289
dc5fbe29,d63196fe,3578.5512140109654,5393.884135361143,5644.363660041737
dc7da28f,ec0d597b,1745.5155008476943,2922.3978475904196,3319.1383038525314
dc7f9757,09ec2ca9,825.6041332866566,3082.1249576389164,4993.189869502244
dd168de0,940e709a,384.0521372158692,4424.2403260446135,4796.8246219453085
dd64382d,398dce4b,418.9225448695437,3148.538577578589,6018.590446649615
dd6bc5b2,9298ad5b,2385.817192180023,3272.6531204055086,4663.15441546773
dd7d638e,5cdd8dbc,477.3293424880024,2933.300233184371,3654.1138243490286
ddc790ff,a6ed2eff,474.7244632417996,1545.2174356056398,2152.808742550227
df71d1ff,b7cdcecb,635.3029919652345,1763.4566265715187,2330.6842026536638
df73b8f3,c70c0e01,929.0873980955225,2933.74075482145,5307.274468745757
df8290be,a692b17e,312.28964712276803,1431.0581791459167,2174.9223399469242
e0079ed1,404c4384,2418.3011038538534,3118.1335303352275,3987.781363528033
e03b45fd,9ae248be,353.6971824881852,1886.8310930499672,3029.7456421950396
e0f36d98,3a86fe8d,488.51025987168305,3547.427938619766,6070.783084446074
e149204f,b7cdcecb,535.6924916402851,1699.0278948858543,2269.1914766716686
e14d641e,764072a5,339.4394278804513,1571.8087533157693,2697.0649788427368
e161bd0c,c2c6fc71,868.8742239243091,2656.018220663744,3821.8302718072537
e201fd6d,58850d2c,1685.1002034600397,4245.981489479332,8009.284542610498
e25f1537,b04b58a3,2849.6468666311384,6057.767269720839,7599.4528965248055
e2fc7745,12203f2a,376.99435539557396,2321.6937046905923,2732.284540673028
e32da4ec,a0e92ed6,172.1735246780655,944.276582892826,2329.4767373384707
e3b34f5b,35b30c7f,431.7470677375699,4657.444446184811,6783.1473254825705
e45a2a62,c9578d27,706.5605967643362,1681.0671015756698,1827.2150861078412
e46f4ef4,3e678ea7,457.23884885224845,2901.8863994650287,5576.412671467075
e4726608,4c3168cf,299.1875868079992,744.2459792300784,2246.334471845381
e5864244,d4f60a28,410.59107272314185,1986.9321610211925,3711.651521317683
e5c92e59,109d9d70,305.81890147636824,3026.0852929155003,5769.204615724763
e5ff9fd2,61f27424,4906.441673269819,5041.099292118735,6103.326808167748
e6c55748,a7744f5b,375.1884955593414,1168.0557028670182,1940.6673811345515
e730c32b,9b9e3b49,1458.4224636571782,2624.326186757287,3226.692612087576
e737965a,91abc4c7,361.8562351268327,1116.4695179451114,2066.953623089047
e748dd88,200d233d,1104.502445538132,3623.424789132521,4304.349533076834
e7818f7a,0dc5e64d,515.416979541718,4863.545596578803,6080.469482992142
e7c36e81,e97032ad,0.0,712.2608926509789,2140.569388177095
e7d0c1de,593876b6,233.88218080880287,1582.463016850594,2433.903247974604
e85074c5,aee6393a,407.05073455280007,1453.7885073489824,2165.623308542128
e97032ad,e7c36e81,0.0,712.2608926509789,2140.569388177095
e9949a23,58fa8486,514.0905092489832,1866.874128724288,3002.7705646952477
ea0b99b7,96ae5806,256.626363610621,3890.6509781525447,6980.439498806396
ea3a0e38,15e154a1,828.3140352548623,1699.6396468076307,6486.0545303981835
ea41324e,f56d3ace,572.4501865665444,1201.7386365181944,2755.7996865700925
eabc711b,8b12bab6,595.3424289430268,2784.5772656723498,4773.678981299732
eac10e86,c50b42f6,399.15390327528434,1985.3603522787273,2934.532027377004
eafb863e,8255c867,317.4840476305721,2310.466741591243,3191.3894135627384
eb06a4e7,c2717d4f,270.71448151153595,2095.963566954178,3824.646386386567
eb640a35,796dbd4c,536.0410548644383,2070.383131041011,2495.6135568230584
eb934281,1b08ed48,349.0835408609295,2661.5329526420096,6037.568329617541
eba6605e,14ab73fb,364.8865967667104,7147.5118066357245,7562.447015298828
ebe69318,7d50373e,362.61210818185117,1507.641858433213,2066.953623089047
ec0d597b,dc7da28f,1745.5155008476943,3664.120550336432,4890.838905913842
ec13af42,cdc31d65,313.4176761127872,1621.7691847176775,3430.4401735636534
ecdab904,9dede370,260.0473651088937,2110.955283207399,5790.9896379292095
ecdaf714,543198e8,1139.3580469720841,4866.685004363991,5924.737828233514
ed6436d6,2b547943,1922.299390885702,2036.5274776441645,4216.639520044475
ed6e6e54,b38e3116,246.15677971562016,998.6685428607938,3577.1154651900524
edf885a3,8050c789,794.1781821478552,3648.5780644656197,5850.502529526762
ee0300f7,ac6f01d5,2419.304462133646,4362.505148306434,5803.730562672625
ee288beb,9a6b0392,2455.859624001637,3386.928454588317,3720.6255202183083
ee4aecac,2ddad940,171.4618922675074,3813.7195150273346,6708.47693931351
eeda36f5,c03d4aed,731.9068998854958,1690.7418776678153,2166.754305314478
eeed308d,5a5d1982,347.79773719804297,1737.0350157091877,2414.01845115143
ef04658e,357c12f9,249.44294277454404,2872.154355618922,4055.1456859894733
ef8e3ed0,b7974e66,426.32537351180196,3592.90022495739,5495.599799958321
efde6ac3,d085e611,0.0,1730.1116414843607,2562.7585734516847
efe96181,357c12f9,1215.1504032424182,2660.545947019078,4054.792440224383
f0188a48,c1708b88,1956.6865716306097,4704.056442954426,8012.867305958594
f021b650,f5859199,1823.7940689122104,4893.042057064464,5790.9896379292095
f03f10fe,3690a146,330.575645352446,1390.2850304883527,1802.5566244641318
f053a1b9,77b0d905,480.587776998219,1453.5186956140074,2455.89195725302
f074d277,3a0af893,418.32879520807955,2702.3611118612966,5337.703790676247
f07d7037,1b08ed48,330.62028749000837,2889.623713530972,5676.754649762134
f08774c3,5254b6db,1133.7661251332356,3051.597817406513,4858.1800362790655
f140c2fa,58fa8486,399.61762336014067,2370.83169645174,3644.322486388966
f16e25e3,14fee784,2342.3638834517956,2803.8902458548637,3429.228363932699
f2d4c8c9,20402d71,509.36148303536794,1667.5624325644274,2140.229853567186
f321a31c,d7ba4f9d,597.0786732922644,3027.4060913594158,4860.418839369634
f40cd091,368131f9,682.6095510614645,2209.6132403881993,4866.31189859424
f439a621,5aa403d0,418.81179376879686,2197.6761749629727,2912.7030345197654
f49fdea3,6ae68655,854.2934649170992,6634.160435201857,7821.624219674452
f4d12d23,9c8375f7,329.9413858554757,1948.7302804903027,3459.9923832575882
f56d3ace,ea41324e,572.4501865665444,1370.6588588705547,3018.29540280599
